name,city,source,link,min_salary,max_salary,currency
Уборщик служебных помещений,Симферополь,HH.RU,https://hh.ru/vacancy/42550895?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Дворник,Одинцово,HH.RU,https://hh.ru/vacancy/42415168?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,,руб.
Уборщик/Уборщица (Истра),Истра,HH.RU,https://hh.ru/vacancy/41207034?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/Уборщик,Чита,HH.RU,https://hh.ru/vacancy/36471193?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,17000.0,23000.0,руб.
Горничная,Ярославль,HH.RU,https://hh.ru/vacancy/42825016?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщица/уборщик,Тюмень,HH.RU,https://hh.ru/vacancy/42826915?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,22000.0,руб.
Уборщица/уборщик (Петроградская),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42143520?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,26000.0,,руб.
Уборщица/уборщик производственных помещений,Калуга,HH.RU,https://hh.ru/vacancy/41886493?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,17000.0,,руб.
Горничная,Сочи,HH.RU,https://hh.ru/vacancy/42626803?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,50000.0,руб.
Уборщик служебных помещений,Липецк,HH.RU,https://hh.ru/vacancy/42691255?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12792.0,12792.0,руб.
Уборщица/уборщик,Красноярск,HH.RU,https://hh.ru/vacancy/42281283?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,17000.0,17000.0,руб.
Горничная,Краснодар,HH.RU,https://hh.ru/vacancy/41841780?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,50000.0,руб.
Бригадир уборки,Красноярск,HH.RU,https://hh.ru/vacancy/42826121?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,36000.0,,руб.
Специалист по уборке / клинер,Екатеринбург,HH.RU,https://hh.ru/vacancy/42616522?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,24000.0,48000.0,руб.
Горничная,Челябинск,HH.RU,https://hh.ru/vacancy/42454626?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Уборщица/Уборщик,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42114405?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,27000.0,27000.0,руб.
Уборщик территорий,Тюмень,HH.RU,https://hh.ru/vacancy/42804685?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,17000.0,,руб.
Уборщица/Уборщик (Вторчермет),Екатеринбург,HH.RU,https://hh.ru/vacancy/41721221?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,24000.0,,руб.
Мойщица-уборщица/Мойщик-уборщик,Челябинск,HH.RU,https://hh.ru/vacancy/40744757?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик служебных помещений,Тюмень,HH.RU,https://hh.ru/vacancy/38271240?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,18000.0,руб.
Горничная,Москва,HH.RU,https://hh.ru/vacancy/42725332?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,43000.0,руб.
"Уборщица/уборщик (Харьягинское месторождение, Крайний Север)",Усинск,HH.RU,https://hh.ru/vacancy/42770995?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,,руб.
Уборщица/уборщик,Челябинск,HH.RU,https://hh.ru/vacancy/42864368?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12400.0,15000.0,руб.
Уборщица/уборщик,Мирный (Республика Саха (Якутия)),HH.RU,https://hh.ru/vacancy/42865781?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица,Воронеж,HH.RU,https://hh.ru/vacancy/42880708?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14000.0,14000.0,руб.
Уборщица/уборщик (ул.Софийская),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42441731?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,29000.0,руб.
Уборщица/уборщик производственных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42577804?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,46000.0,46000.0,руб.
Уборщик служебных помещений,Липецк,HH.RU,https://hh.ru/vacancy/42756918?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,15000.0,руб.
Уборщица/уборщик,Наро-Фоминск,HH.RU,https://hh.ru/vacancy/41052306?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,25000.0,руб.
Уборщик служебных помещений,Тула,HH.RU,https://hh.ru/vacancy/42107723?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Горничная,Новосибирск,HH.RU,https://hh.ru/vacancy/38360685?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,21000.0,25000.0,руб.
Уборщица/Уборщик,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/41481419?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщик-котломойщик/ уборщица-котломойщица,Москва,HH.RU,https://hh.ru/vacancy/42783966?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,,руб.
Уборщица/уборщик (Василеостровская),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/40191285?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,25000.0,руб.
Горничная,Киров (Кировская область),HH.RU,https://hh.ru/vacancy/42841654?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16500.0,17500.0,руб.
Уборщица/уборщик производственных и служебных помещений,Кострома,HH.RU,https://hh.ru/vacancy/37302342?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Уборщица / Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42354396?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик производственных помещений,Красногорск,HH.RU,https://hh.ru/vacancy/42698045?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/уборщик производственных помещений,Нижний Новгород,HH.RU,https://hh.ru/vacancy/42654764?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Уборщица-уборщик мокрой зоны,Белгород,HH.RU,https://hh.ru/vacancy/42803626?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,11800.0,руб.
Уборщик-посудомойщик / уборщица-посудомойщица,Тверь,HH.RU,https://hh.ru/vacancy/41888742?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,27000.0,,руб.
Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42708775?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,40000.0,руб.
Дворник,Минск,HH.RU,https://hh.ru/vacancy/42559252?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,650.0,650.0,бел.руб.
Уборщица/уборщик,Казань,HH.RU,https://hh.ru/vacancy/42225980?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,23000.0,25000.0,руб.
Горничная,Москва,HH.RU,https://hh.ru/vacancy/42733801?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,70000.0,руб.
Уборщик офисных помещений,Набережные Челны,HH.RU,https://hh.ru/vacancy/42015147?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщица/уборщик,Уфа,HH.RU,https://hh.ru/vacancy/42837736?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,24300.0,,руб.
Дворник,Москва,HH.RU,https://hh.ru/vacancy/42592589?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,32000.0,руб.
Уборщик / уборщица,Чехов,HH.RU,https://hh.ru/vacancy/42809481?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Уборщик / уборщица в столовую,Новосибирск,HH.RU,https://hh.ru/vacancy/42821771?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщица / Уборщик,Кострома,HH.RU,https://hh.ru/vacancy/42795801?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Горничная,Красная Поляна,HH.RU,https://hh.ru/vacancy/40397168?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,55000.0,руб.
Уборщик / Уборщица ( Митино ),Москва,HH.RU,https://hh.ru/vacancy/42394912?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,8000.0,,руб.
Уборщик служебных помещений ПУ№2,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/41516146?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12000.0,,руб.
Горничная,Геленджик,HH.RU,https://hh.ru/vacancy/42626805?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,50000.0,руб.
Уборщик помещений,Нахабино,HH.RU,https://hh.ru/vacancy/42801353?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,26000.0,26000.0,руб.
Горничная,Белокуриха,HH.RU,https://hh.ru/vacancy/42733331?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Дворник,Нижний Новгород,HH.RU,https://hh.ru/vacancy/42714327?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,18000.0,руб.
Уборщица-мойщица / уборщик-мойщик (м. Владимирская),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/40431689?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщик/уборщица административно-бытовых помещений,Москва,HH.RU,https://hh.ru/vacancy/42098426?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,31500.0,руб.
Уборщица/уборщик (г.Ишимбай),Ишимбай,HH.RU,https://hh.ru/vacancy/42870467?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Уборщик/уборщица производственных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/40929817?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,51500.0,руб.
Горничная на теплоход,Москва,HH.RU,https://hh.ru/vacancy/42713491?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик служебных помещений,Воронеж,HH.RU,https://hh.ru/vacancy/42792376?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,16250.0,руб.
Уборщица(уборщик),Тюмень,HH.RU,https://hh.ru/vacancy/42833587?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,24300.0,,руб.
Мойщица-уборщица/ Мойщик-уборщик,Москва,HH.RU,https://hh.ru/vacancy/42119630?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Уборщица/уборщик,Алматы,HH.RU,https://hh.ru/vacancy/42863425?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,60000.0,61500.0,KZT
Уборщица - уборщик (м. Охотный ряд),Москва,HH.RU,https://hh.ru/vacancy/42702642?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,47000.0,руб.
Уборщица/Уборщик,Москва,HH.RU,https://hh.ru/vacancy/33668735?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,45000.0,руб.
Горничная,Астрахань,HH.RU,https://hh.ru/vacancy/42880226?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Уборщица/Уборщик (Софрино),Пушкино (Московская область),HH.RU,https://hh.ru/vacancy/41802364?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25500.0,,руб.
Уборщица / Уборщик,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42810553?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщица-посудомойщица/Уборщик-посудомойщик,Москва,HH.RU,https://hh.ru/vacancy/42800224?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,33000.0,48000.0,руб.
Дворник,Минск,HH.RU,https://hh.ru/vacancy/42553326?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,430.0,,бел.руб.
Уборщица (уборщик),Челябинск,HH.RU,https://hh.ru/vacancy/42546344?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,,руб.
Уборщица/Уборщик офиса,Михайловск (Ставропольский край),HH.RU,https://hh.ru/vacancy/42683327?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,25000.0,руб.
Уборщик/уборщица в ресторан,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42441974?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Уборщик/Уборщица,Владивосток,HH.RU,https://hh.ru/vacancy/42282336?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,21200.0,21200.0,руб.
Уборщица - дезинфектор/уборщик,Нижний Новгород,HH.RU,https://hh.ru/vacancy/40920597?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,20000.0,руб.
Горничная,Самара,HH.RU,https://hh.ru/vacancy/42764005?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,22000.0,руб.
Дворник/разнорабочий,Рязань,HH.RU,https://hh.ru/vacancy/42617389?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,23000.0,,руб.
Горничная,Улан-Удэ,HH.RU,https://hh.ru/vacancy/42876234?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Дворник,Москва,HH.RU,https://hh.ru/vacancy/42546974?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,35000.0,руб.
Дворник,Ижевск,HH.RU,https://hh.ru/vacancy/42568009?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,,руб.
Горничная,Адлер,HH.RU,https://hh.ru/vacancy/41557241?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,50000.0,руб.
Уборщица/уборщик бизнес-центра (м.Технологический институт),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/39491142?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22000.0,44000.0,руб.
Санитар/Санитарка / Уборщик/уборщица,Ульяновск,HH.RU,https://hh.ru/vacancy/42810423?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/Уборщик,Казань,HH.RU,https://hh.ru/vacancy/42191062?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,,руб.
Дворник,Краснознаменск (Московская область),HH.RU,https://hh.ru/vacancy/42599951?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,26000.0,26000.0,руб.
Уборщик служебных помещений,Кострома,HH.RU,https://hh.ru/vacancy/42690142?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,8000.0,8000.0,руб.
Уборщица/уборщик СПА-комплекса,Симферополь,HH.RU,https://hh.ru/vacancy/42786695?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/уборщик парадной,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42771860?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщица/уборщик в магазин ( Нахабино),Нахабино,HH.RU,https://hh.ru/vacancy/42200835?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,20000.0,руб.
Горничная,Владивосток,HH.RU,https://hh.ru/vacancy/42603438?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,28000.0,руб.
Уборщик помещений,Новокузнецк,HH.RU,https://hh.ru/vacancy/42526615?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,21000.0,руб.
Старшая горничная,Уфа,HH.RU,https://hh.ru/vacancy/42823819?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,30000.0,руб.
Мойщица-уборщица/мойщик-уборщик,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42577167?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,29120.0,руб.
Уборщица-посудомойщица/Уборщик-посудомойщик,Коломна,HH.RU,https://hh.ru/vacancy/37386061?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22500.0,,руб.
Уборщица (уборщик),Нижний Новгород,HH.RU,https://hh.ru/vacancy/42780415?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,17000.0,20000.0,руб.
Горничная,Горячий Ключ,HH.RU,https://hh.ru/vacancy/42333453?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,50000.0,руб.
Уборщица-посудомойщица/Уборщик-посудомойщик (Коломна),Воскресенск,HH.RU,https://hh.ru/vacancy/41478481?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22500.0,,руб.
Горничная,Анапа,HH.RU,https://hh.ru/vacancy/42333450?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,50000.0,руб.
Горничная,Туапсе,HH.RU,https://hh.ru/vacancy/42333452?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,50000.0,руб.
Уборщица/уборщик производственных помещений,Омск,HH.RU,https://hh.ru/vacancy/42652860?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,17000.0,18000.0,руб.
Горничная,Анапа,HH.RU,https://hh.ru/vacancy/42797376?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/Уборщик,Симферополь,HH.RU,https://hh.ru/vacancy/42749577?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик служебных помещений,Самара,HH.RU,https://hh.ru/vacancy/37529319?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12130.0,23965.0,руб.
Уборщица,Уфа,HH.RU,https://hh.ru/vacancy/42888156?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/уборщик,Липецк,HH.RU,https://hh.ru/vacancy/39123824?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,30000.0,руб.
Уборщик производственных и служебных помещений,Стерлитамак,HH.RU,https://hh.ru/vacancy/42409092?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,,руб.
Уборщица (уборщик),Серов,HH.RU,https://hh.ru/vacancy/42833614?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18900.0,,руб.
Уборщик офисных помещений,Тюмень,HH.RU,https://hh.ru/vacancy/42755471?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Горничная,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42841816?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22500.0,24000.0,руб.
Мойщик/уборщик,Москва,HH.RU,https://hh.ru/vacancy/42757664?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,50000.0,50000.0,руб.
Уборщица/Уборщик в магазин,Нижний Новгород,HH.RU,https://hh.ru/vacancy/39424006?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12000.0,30000.0,руб.
Уборщица/уборщик в офис,Рязань,HH.RU,https://hh.ru/vacancy/40974727?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14000.0,14000.0,руб.
Уборщица-мойщица/уборщик-мойщик посуды,Москва,HH.RU,https://hh.ru/vacancy/42630321?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Уборщик/Уборщица (г.Видное),Видное,HH.RU,https://hh.ru/vacancy/41205729?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик производственных и служебных помещений,Саранск,HH.RU,https://hh.ru/vacancy/42349990?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,,руб.
Уборщик помещений (ул Мельникайте 48),Тюмень,HH.RU,https://hh.ru/vacancy/42776240?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,11000.0,руб.
Уборщица / уборщик офисных помещений,Томск,HH.RU,https://hh.ru/vacancy/42566011?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12000.0,,руб.
Уборщик производственных и служебных помещений,Энгельс,HH.RU,https://hh.ru/vacancy/41032800?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,21300.0,руб.
Уборщик офисных и производственных помещений,Лобня,HH.RU,https://hh.ru/vacancy/42025739?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,40000.0,руб.
Уборщик / Уборщица (м. Алтуфьево),Москва,HH.RU,https://hh.ru/vacancy/42576490?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,32000.0,,руб.
Уборщик территории,Иркутск,HH.RU,https://hh.ru/vacancy/42222654?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,23000.0,,руб.
"Мойщица - уборщица / мойщик - уборщик (ул.Ленина,25; ул.Бажова,161;ул. Машинная, 58П)",Екатеринбург,HH.RU,https://hh.ru/vacancy/40102402?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,19000.0,23000.0,руб.
Посудомойщица/Посудомойщик (Уборщица/Уборщик),Ступино,HH.RU,https://hh.ru/vacancy/40588136?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,24500.0,руб.
Горничная (Стрельна),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/39067625?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,24000.0,24000.0,руб.
Горничная,Москва,HH.RU,https://hh.ru/vacancy/42843979?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,1500.0,50000.0,руб.
Уборщик производственных и служебных помещений,Пермь,HH.RU,https://hh.ru/vacancy/41118756?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,16000.0,руб.
Уборщик служебных помещений,Новочеркасск,HH.RU,https://hh.ru/vacancy/42795685?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12792.0,12792.0,руб.
Мойщица-Уборщица/Мойщик-Уборщик (Проспект Славы),Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42392836?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25500.0,,руб.
Горничная,Москва,HH.RU,https://hh.ru/vacancy/42802525?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/Уборщик (Софрино),Софрино,HH.RU,https://hh.ru/vacancy/41802366?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25500.0,,руб.
Уборщица/уборщик производственных помещений,Томск,HH.RU,https://hh.ru/vacancy/41797244?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,16000.0,руб.
Уборщик территории,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/40867110?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30450.0,30450.0,руб.
Уборщица/уборщик,Воронеж,HH.RU,https://hh.ru/vacancy/42451320?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,9000.0,9000.0,руб.
Уборщик помещений,Юрюзань,HH.RU,https://hh.ru/vacancy/42254413?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Ставрополь,HH.RU,https://hh.ru/vacancy/42707048?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12130.0,12130.0,руб.
Горничная,Адлер,HH.RU,https://hh.ru/vacancy/42765134?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,35000.0,руб.
Уборщица/уборщик,Новосибирск,HH.RU,https://hh.ru/vacancy/42642482?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,21000.0,25000.0,руб.
Уборщик производственных помещений,Долгопрудный,HH.RU,https://hh.ru/vacancy/41197488?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
